player_id,wins,losses,total_comparisons,win_rate,name
696,2643,5368,8011,0.32992135813256773,Tyrique George
228,4335,8882,13217,0.3279866838162972,Michael Keane
457,4200,8746,12946,0.3244245326741851,James Bree
2,4125,8767,12892,0.3199658703071672,Gabriel Fernando de Jesus
21,4192,8938,13130,0.3192688499619193,Kieran Tierney
69,4117,8815,12932,0.3183575626353232,Daniel Jebbison
305,4008,8864,12872,0.3113735239279055,Luke Thomas
7,3976,8855,12831,0.3098745226404801,Jorge Luiz Frello Filho
442,3983,8897,12880,0.3092391304347826,Ibrahim Sangaré
10,3800,8800,12600,0.30158730158730157,Reiss Nelson
732,1750,4082,5832,0.3000685871056241,Abdukodir Khusanov
304,3728,8894,12622,0.2953573126287435,Jakub Stolarczyk
167,3788,9077,12865,0.29444228527011274,Axel Disasi
590,3765,9077,12842,0.2931786326117427,William Osula
189,3644,8838,12482,0.29194039416760137,Wesley Fofana
570,3607,8753,12360,0.2918284789644013,Abdul Fatawu
411,3740,9119,12859,0.290846877673225,Lewis Miley
486,3713,9056,12769,0.2907823635366904,Radu Drăgușin
506,3625,8881,12506,0.2898608667839437,Micky van de Ven
607,3657,9136,12793,0.285859454389119,Nico O'Reilly
193,3541,9165,12706,0.27868723437745946,Cheick Doucouré
166,3465,9119,12584,0.27534965034965037,Kiernan Dewsbury-Hall
621,3259,8812,12071,0.26998591665976307,João Félix Sequeira
473,3354,9165,12519,0.26791277258566976,Ross Stewart
80,3278,9079,12357,0.26527474306061344,Luis Sinisterra
526,3313,9231,12544,0.2641103316326531,Luis Guilherme Lira dos Santos
542,3367,9444,12811,0.2628210131917883,Craig Dawson
610,3246,9197,12443,0.2608695652173913,Mikey Moore
405,3221,9225,12446,0.25879800739193315,Emil Krafth
463,3187,9232,12419,0.25662291649891295,Adam Lallana
734,1340,3942,5282,0.25369178341537296,Albert Grønbæk
284,3117,9197,12314,0.2531265226571382,Luke Woolfenden
196,3242,9585,12827,0.25274810945661497,Nathaniel Clyne
277,3049,9235,12284,0.2482090524259199,Massimo Luongo
128,3034,9224,12258,0.24751182900962637,Igor Julio dos Santos de Paulo
341,3048,9363,12411,0.24558859076625575,Nathan Aké
362,3013,9351,12364,0.24369136201876415,John Stones
769,1117,3490,4607,0.24245713045365747,Nasser Djiga
363,2889,9369,12258,0.2356828193832599,Kyle Walker
333,2981,9826,12807,0.23276333255251033,Jarell Quansah
214,2877,9510,12387,0.23225962702833616,Jeffrey Schlupp
156,2862,9463,12325,0.23221095334685599,Armando Broja
68,2806,9479,12285,0.2284086284086284,James Hill
234,2783,9517,12300,0.226260162601626,Nathan Patterson
307,2914,9979,12893,0.22601411618707826,Jannik Vestergaard
592,2725,9332,12057,0.2260097868458157,Julián Araujo Zúñiga
581,2743,9461,12204,0.2247623729924615,Filip Jørgensen
584,2682,9281,11963,0.2241912563738193,Ben Brereton Díaz
674,2087,7262,9349,0.2232324312760723,Paris Maghoma
31,2701,9658,12359,0.21854518974027023,Emiliano Buendía Stati
35,2649,9607,12256,0.21613903394255873,Diego Carlos Santos Silva
97,2603,9571,12174,0.21381632988335797,Yunus Emre Konak
429,2593,9577,12170,0.21306491372226788,Danilo dos Santos de Oliveira
488,2504,9497,12001,0.2086492792267311,Fraser Forster
302,2526,9608,12134,0.20817537497939673,Ricardo Barbosa Pereira
393,2537,9662,12199,0.2079678662185425,Sven Botman
254,2470,9525,11995,0.2059191329720717,Harrison Reed
322,2456,9707,12163,0.20192386746690782,Joe Gomez
76,2383,9571,11954,0.1993474987451899,Philip Billing
655,2195,8841,11036,0.19889452700253715,Carlos Roberto Forbs Borges
576,2337,9673,12010,0.1945878434637802,Andy Irving
604,2314,9702,12016,0.19257656458055925,Josh King
204,2271,9574,11845,0.19172646686365555,Sam Johnstone
404,2277,9654,11931,0.1908473723912497,Lloyd Kelly
391,2279,9665,11944,0.1908070997990623,Miguel Almirón Rejala
84,2265,9631,11896,0.19040013449899126,Mark Travers
107,2236,9737,11973,0.18675352877307275,Igor Thiago Nascimento Rodrigues
583,2217,9746,11963,0.18532140767366045,Conor Townsend
586,2221,9766,11987,0.18528405772920664,Jorge Cuenca Barreno
477,2027,9805,11832,0.17131507775524002,Nathan Wood-Gordon
365,1978,9811,11789,0.16778352701671048,Antony Matheus dos Santos
371,1969,9784,11753,0.1675316940355654,Jonny Evans
160,2015,10040,12055,0.1671505599336375,Ben Chilwell
397,1973,9989,11962,0.16493897341581676,Ryan Fraser
260,1937,9823,11760,0.1647108843537415,Ali Al-Hamadi
283,1914,9769,11683,0.1638277839595994,Christian Walton
598,1924,10041,11965,0.1608023401587965,Lamare Bogarde
469,1866,9816,11682,0.15973292244478685,Alex McCarthy
636,1798,9521,11319,0.1588479547663221,Federico Chiesa
713,902,4786,5688,0.15857946554149085,Julio Soler
628,1721,9292,11013,0.15626986288931263,Ferdi Kadioglu
132,1828,10008,11836,0.15444406894221022,Solly March
387,1784,10263,12047,0.14808666057939737,Luke Shaw
179,1683,9933,11616,0.14488636363636365,Mykhailo Mudryk
